PARTICIPANT_ID,EXPERIMENTTYPE,EXPERIMENTATTEMPT,PROMPT,HIGHLIGHTS,UNIMPORTANT,KEYSTROKE_ID,PRESS_TIME,RELEASE_TIME,LETTER,KEYCODE,FREQUENCY
f65e5021-5008-431f-822f-c5d802242c36,text-to-prompt,1,mmmmmmmmmmmmmmmmmmmmmmmmmmmm,"[8,11]","",0,1749482368360,1749482369704,m,77, 
f65e5021-5008-431f-822f-c5d802242c36,text-to-prompt,1,mmmmmmmmmmmmmmmmmmmmmmmmmmmm,"[8,11]","",1,1749482368865,0,m,77, 
f65e5021-5008-431f-822f-c5d802242c36,text-to-prompt,1,mmmmmmmmmmmmmmmmmmmmmmmmmmmm,"[8,11]","",2,1749482368897,0,m,77, 
f65e5021-5008-431f-822f-c5d802242c36,text-to-prompt,1,mmmmmmmmmmmmmmmmmmmmmmmmmmmm,"[8,11]","",3,1749482368927,0,m,77, 
f65e5021-5008-431f-822f-c5d802242c36,text-to-prompt,1,mmmmmmmmmmmmmmmmmmmmmmmmmmmm,"[8,11]","",4,1749482368959,0,m,77, 
f65e5021-5008-431f-822f-c5d802242c36,text-to-prompt,1,mmmmmmmmmmmmmmmmmmmmmmmmmmmm,"[8,11]","",5,1749482368990,0,m,77, 
f65e5021-5008-431f-822f-c5d802242c36,text-to-prompt,1,mmmmmmmmmmmmmmmmmmmmmmmmmmmm,"[8,11]","",6,1749482369023,0,m,77, 
f65e5021-5008-431f-822f-c5d802242c36,text-to-prompt,1,mmmmmmmmmmmmmmmmmmmmmmmmmmmm,"[8,11]","",7,1749482369053,0,m,77, 
f65e5021-5008-431f-822f-c5d802242c36,text-to-prompt,1,mmmmmmmmmmmmmmmmmmmmmmmmmmmm,"[8,11]","",8,1749482369088,0,m,77, 
f65e5021-5008-431f-822f-c5d802242c36,text-to-prompt,1,mmmmmmmmmmmmmmmmmmmmmmmmmmmm,"[8,11]","",9,1749482369120,0,m,77, 
f65e5021-5008-431f-822f-c5d802242c36,text-to-prompt,1,mmmmmmmmmmmmmmmmmmmmmmmmmmmm,"[8,11]","",10,1749482369150,0,m,77, 
f65e5021-5008-431f-822f-c5d802242c36,text-to-prompt,1,mmmmmmmmmmmmmmmmmmmmmmmmmmmm,"[8,11]","",11,1749482369181,0,m,77, 
f65e5021-5008-431f-822f-c5d802242c36,text-to-prompt,1,mmmmmmmmmmmmmmmmmmmmmmmmmmmm,"[8,11]","",12,1749482369212,0,m,77, 
f65e5021-5008-431f-822f-c5d802242c36,text-to-prompt,1,mmmmmmmmmmmmmmmmmmmmmmmmmmmm,"[8,11]","",13,1749482369244,0,m,77, 
f65e5021-5008-431f-822f-c5d802242c36,text-to-prompt,1,mmmmmmmmmmmmmmmmmmmmmmmmmmmm,"[8,11]","",14,1749482369274,0,m,77, 
f65e5021-5008-431f-822f-c5d802242c36,text-to-prompt,1,mmmmmmmmmmmmmmmmmmmmmmmmmmmm,"[8,11]","",15,1749482369306,0,m,77, 
f65e5021-5008-431f-822f-c5d802242c36,text-to-prompt,1,mmmmmmmmmmmmmmmmmmmmmmmmmmmm,"[8,11]","",16,1749482369337,0,m,77, 
f65e5021-5008-431f-822f-c5d802242c36,text-to-prompt,1,mmmmmmmmmmmmmmmmmmmmmmmmmmmm,"[8,11]","",17,1749482369368,0,m,77, 
f65e5021-5008-431f-822f-c5d802242c36,text-to-prompt,1,mmmmmmmmmmmmmmmmmmmmmmmmmmmm,"[8,11]","",18,1749482369400,0,m,77, 
f65e5021-5008-431f-822f-c5d802242c36,text-to-prompt,1,mmmmmmmmmmmmmmmmmmmmmmmmmmmm,"[8,11]","",19,1749482369431,0,m,77, 
f65e5021-5008-431f-822f-c5d802242c36,text-to-prompt,1,mmmmmmmmmmmmmmmmmmmmmmmmmmmm,"[8,11]","",20,1749482369463,0,m,77, 
f65e5021-5008-431f-822f-c5d802242c36,text-to-prompt,1,mmmmmmmmmmmmmmmmmmmmmmmmmmmm,"[8,11]","",21,1749482369495,0,m,77, 
f65e5021-5008-431f-822f-c5d802242c36,text-to-prompt,1,mmmmmmmmmmmmmmmmmmmmmmmmmmmm,"[8,11]","",22,1749482369524,0,m,77, 
f65e5021-5008-431f-822f-c5d802242c36,text-to-prompt,1,mmmmmmmmmmmmmmmmmmmmmmmmmmmm,"[8,11]","",23,1749482369556,0,m,77, 
f65e5021-5008-431f-822f-c5d802242c36,text-to-prompt,1,mmmmmmmmmmmmmmmmmmmmmmmmmmmm,"[8,11]","",24,1749482369590,0,m,77, 
f65e5021-5008-431f-822f-c5d802242c36,text-to-prompt,1,mmmmmmmmmmmmmmmmmmmmmmmmmmmm,"[8,11]","",25,1749482369620,0,m,77, 
f65e5021-5008-431f-822f-c5d802242c36,text-to-prompt,1,mmmmmmmmmmmmmmmmmmmmmmmmmmmm,"[8,11]","",26,1749482369651,0,m,77, 
f65e5021-5008-431f-822f-c5d802242c36,text-to-prompt,1,mmmmmmmmmmmmmmmmmmmmmmmmmmmm,"[8,11]","",27,1749482369682,0,m,77, 
