PARTICIPANT_ID,EXPERIMENTTYPE,EXPERIMENTATTEMPT,PROMPT,HIGHLIGHTS,UNIMPORTANT,KEYSTROKE_ID,PRESS_TIME,RELEASE_TIME,LETTER,KEYCODE,FREQUENCY
f65e5021-5008-431f-822f-c5d802242c36,image-to-prompt,0,njdjkndjsjkdnsjk,"[6,10]","",0,1749482447445,1749482447454,n,78, 
f65e5021-5008-431f-822f-c5d802242c36,image-to-prompt,0,njdjkndjsjkdnsjk,"[6,10]","",1,1749482447497,1749482447594,j,74, 
f65e5021-5008-431f-822f-c5d802242c36,image-to-prompt,0,njdjkndjsjkdnsjk,"[6,10]","",2,1749482447597,1749482447694,d,68, 
f65e5021-5008-431f-822f-c5d802242c36,image-to-prompt,0,njdjkndjsjkdnsjk,"[6,10]","",3,1749482447645,1749482447749,j,74, 
f65e5021-5008-431f-822f-c5d802242c36,image-to-prompt,0,njdjkndjsjkdnsjk,"[6,10]","",4,1749482447677,1749482447735,k,75, 
f65e5021-5008-431f-822f-c5d802242c36,image-to-prompt,0,njdjkndjsjkdnsjk,"[6,10]","",5,1749482447770,1749482447777,n,78, 
f65e5021-5008-431f-822f-c5d802242c36,image-to-prompt,0,njdjkndjsjkdnsjk,"[6,10]","",6,1749482447807,1749482447888,d,68, 
f65e5021-5008-431f-822f-c5d802242c36,image-to-prompt,0,njdjkndjsjkdnsjk,"[6,10]","",7,1749482447863,1749482447884,j,74, 
f65e5021-5008-431f-822f-c5d802242c36,image-to-prompt,0,njdjkndjsjkdnsjk,"[6,10]","",8,1749482447905,1749482447972,s,83, 
f65e5021-5008-431f-822f-c5d802242c36,image-to-prompt,0,njdjkndjsjkdnsjk,"[6,10]","",9,1749482447927,1749482448032,j,74, 
f65e5021-5008-431f-822f-c5d802242c36,image-to-prompt,0,njdjkndjsjkdnsjk,"[6,10]","",10,1749482447999,1749482448030,k,75, 
f65e5021-5008-431f-822f-c5d802242c36,image-to-prompt,0,njdjkndjsjkdnsjk,"[6,10]","",11,1749482448023,1749482448087,d,68, 
f65e5021-5008-431f-822f-c5d802242c36,image-to-prompt,0,njdjkndjsjkdnsjk,"[6,10]","",12,1749482448075,1749482448108,n,78, 
f65e5021-5008-431f-822f-c5d802242c36,image-to-prompt,0,njdjkndjsjkdnsjk,"[6,10]","",13,1749482448078,1749482448207,s,83, 
f65e5021-5008-431f-822f-c5d802242c36,image-to-prompt,0,njdjkndjsjkdnsjk,"[6,10]","",14,1749482448096,1749482448202,j,74, 
f65e5021-5008-431f-822f-c5d802242c36,image-to-prompt,0,njdjkndjsjkdnsjk,"[6,10]","",15,1749482448124,1749482448191,k,75, 
