PARTICIPANT_ID,EXPERIMENTTYPE,EXPERIMENTATTEMPT,PROMPT,HIGHLIGHTS,UNIMPORTANT,KEYSTROKE_ID,PRESS_TIME,RELEASE_TIME,LETTER,KEYCODE,FREQUENCY
xd,text-to-prompt,1,ccccccccccccccccccccccccc,"[14,16]","",0,1749490413242,1749490414522,c,67, Never
xd,text-to-prompt,1,ccccccccccccccccccccccccc,"[14,16]","",1,1749490413756,0,c,67, Never
xd,text-to-prompt,1,ccccccccccccccccccccccccc,"[14,16]","",2,1749490413786,0,c,67, Never
xd,text-to-prompt,1,ccccccccccccccccccccccccc,"[14,16]","",3,1749490413816,0,c,67, Never
xd,text-to-prompt,1,ccccccccccccccccccccccccc,"[14,16]","",4,1749490413847,0,c,67, Never
xd,text-to-prompt,1,ccccccccccccccccccccccccc,"[14,16]","",5,1749490413878,0,c,67, Never
xd,text-to-prompt,1,ccccccccccccccccccccccccc,"[14,16]","",6,1749490413911,0,c,67, Never
xd,text-to-prompt,1,ccccccccccccccccccccccccc,"[14,16]","",7,1749490413939,0,c,67, Never
xd,text-to-prompt,1,ccccccccccccccccccccccccc,"[14,16]","",8,1749490413986,0,c,67, Never
xd,text-to-prompt,1,ccccccccccccccccccccccccc,"[14,16]","",9,1749490414017,0,c,67, Never
xd,text-to-prompt,1,ccccccccccccccccccccccccc,"[14,16]","",10,1749490414049,0,c,67, Never
xd,text-to-prompt,1,ccccccccccccccccccccccccc,"[14,16]","",11,1749490414080,0,c,67, Never
xd,text-to-prompt,1,ccccccccccccccccccccccccc,"[14,16]","",12,1749490414110,0,c,67, Never
xd,text-to-prompt,1,ccccccccccccccccccccccccc,"[14,16]","",13,1749490414141,0,c,67, Never
xd,text-to-prompt,1,ccccccccccccccccccccccccc,"[14,16]","",14,1749490414172,0,c,67, Never
xd,text-to-prompt,1,ccccccccccccccccccccccccc,"[14,16]","",15,1749490414218,0,c,67, Never
xd,text-to-prompt,1,ccccccccccccccccccccccccc,"[14,16]","",16,1749490414250,0,c,67, Never
xd,text-to-prompt,1,ccccccccccccccccccccccccc,"[14,16]","",17,1749490414281,0,c,67, Never
xd,text-to-prompt,1,ccccccccccccccccccccccccc,"[14,16]","",18,1749490414311,0,c,67, Never
xd,text-to-prompt,1,ccccccccccccccccccccccccc,"[14,16]","",19,1749490414343,0,c,67, Never
xd,text-to-prompt,1,ccccccccccccccccccccccccc,"[14,16]","",20,1749490414374,0,c,67, Never
xd,text-to-prompt,1,ccccccccccccccccccccccccc,"[14,16]","",21,1749490414406,0,c,67, Never
xd,text-to-prompt,1,ccccccccccccccccccccccccc,"[14,16]","",22,1749490414438,0,c,67, Never
xd,text-to-prompt,1,ccccccccccccccccccccccccc,"[14,16]","",23,1749490414483,0,c,67, Never
xd,text-to-prompt,1,ccccccccccccccccccccccccc,"[14,16]","",24,1749490414515,0,c,67, Never
